xR,xEGF,xRa,xR2,xRP,xPLCg,xRPL,xRPLP,xPLCgP,xGrb,xRG,xSOS,xRGS,xGS,xShc,xRSh,xRShP,xShP,xRShG,xShG,xRShGS,xShGS,xPLCgPl
-0.15144351,-0.15144327,-4.9302673,-3.6579597,-0.027192596,5.326631,3.4048655,21.106684,5.1910315,1.8431222,-2.7623172,0.10162692,-0.85597813,0.23304257,0.090133406,-0.034308806,-0.09560784,-1.5715013,-0.020997703,1.0404562,-0.062033664,0.5837521,-35.159515
-0.16748093,-0.16748069,-4.797359,-3.6953824,0.023630582,5.321968,3.3841834,21.073362,5.175568,1.8264016,-2.7630281,0.07218851,-0.8520169,0.26969105,0.09277041,-0.03551409,-0.09190701,-1.5433747,-0.031060858,1.0384494,-0.068166606,0.5787283,-35.085472
-0.18671584,-0.1867156,-4.7591953,-3.6418476,-0.06165438,5.3155627,3.367721,21.034061,5.1647177,1.8451709,-2.7598608,0.05111325,-0.85479,0.26636484,0.089551434,-0.028818432,-0.09922019,-1.5322616,-0.029248716,0.9935901,-0.0651487,0.60290694,-35.010864
-0.16929162,-0.16929138,-4.6896696,-3.6841578,-0.05140472,5.3120112,3.3460343,20.999983,5.1290827,1.8330573,-2.7560654,0.06448198,-0.8513271,0.27246177,0.0829643,-0.012768146,-0.10889585,-1.5362808,-0.030778656,1.0167489,-0.06529388,0.5801462,-34.917053
-0.17093745,-0.17093721,-4.6259646,-3.7494683,0.119558565,5.3050933,3.326316,20.970938,5.1164484,1.7929274,-2.76514,0.09291106,-0.84856904,0.2646318,0.093962744,-0.023477886,-0.100106835,-1.604691,-0.04174082,1.1053474,-0.063630275,0.5551434,-34.848244
-0.1540744,-0.15407416,-4.5475225,-3.7713618,0.113906726,5.2995405,3.3083847,20.9344,5.1250763,1.7578754,-2.7592235,0.09453668,-0.8489062,0.25232914,0.09983229,-0.036598355,-0.08968596,-1.6438076,-0.0450767,1.1395389,-0.062541075,0.5650726,-34.792995
-0.14792377,-0.14792351,-4.4967194,-3.82478,0.19089527,5.2941046,3.2944565,20.89502,5.1557326,1.7607669,-2.7529821,0.081352055,-0.8455053,0.2605987,0.10058432,-0.03311608,-0.0814539,-1.6426185,-0.044379726,1.1165886,-0.06748772,0.5715328,-34.76596
-0.14586438,-0.14586413,-4.4279666,-3.8583515,0.26731685,5.286714,3.2769423,20.857573,5.163164,1.7723538,-2.749906,0.119641215,-0.84711903,0.24806225,0.10762258,-0.03672741,-0.076537356,-1.6396282,-0.04794385,1.1438289,-0.06928312,0.5491798,-34.71247
-0.15497312,-0.1549729,-4.421801,-3.7836294,0.25084886,5.2841816,3.2559988,20.82154,5.1133924,1.795495,-2.7614253,0.10297046,-0.8513059,0.23628043,0.108678594,-0.040888123,-0.08516329,-1.634654,-0.03780811,1.1054347,-0.06301048,0.5755319,-34.607082
-0.16423693,-0.1642367,-4.3877,-3.6377118,0.13137887,5.2768364,3.2403038,20.782558,5.113472,1.7876501,-2.767143,0.07550599,-0.84577113,0.23771931,0.10211064,-0.015988754,-0.10391244,-1.6462699,-0.05131251,1.1050833,-0.06396628,0.59698284,-34.54387
-0.17534249,-0.17534225,-4.2693887,-3.6137075,0.11428915,5.2698627,3.2241018,20.74771,5.0817847,1.7944438,-2.7683847,0.06508509,-0.8396228,0.22830163,0.10898101,-0.01153377,-0.11208952,-1.6404283,-0.05658094,1.0944604,-0.06268625,0.609404,-34.45809
-0.19382602,-0.1938258,-4.2454233,-3.6018696,0.21152925,5.2634706,3.211282,20.696981,5.0961113,1.7706332,-2.7702556,0.08235214,-0.837155,0.18917173,0.105183296,-0.0052612172,-0.11862828,-1.7023753,-0.04896833,1.1298542,-0.066827595,0.6329634,-34.405632
-0.19319597,-0.19319572,-4.261014,-3.5297103,0.20984049,5.2595954,3.1913729,20.654802,5.122914,1.7999758,-2.7668555,0.08743034,-0.83617204,0.17802875,0.11320414,-0.022570416,-0.11061955,-1.6853167,-0.054495998,1.107749,-0.072924934,0.64416176,-34.365677
-0.18991166,-0.18991143,-4.19105,-3.5692244,0.22214271,5.2519016,3.1814992,20.60608,5.0995607,1.7844614,-2.7711873,0.07767907,-0.83153903,0.17955126,0.10749757,-0.022772845,-0.08437395,-1.7256253,-0.06459817,1.127996,-0.07081141,0.6456306,-34.277653
-0.18404543,-0.18404518,-4.1555314,-3.530937,0.13025767,5.2436137,3.1683648,20.566374,5.070602,1.7934365,-2.7583678,0.10726247,-0.8347726,0.1536895,0.10998104,-0.019385481,-0.09216189,-1.7264609,-0.07010533,1.1413391,-0.06412369,0.63846254,-34.18882
-0.20257466,-0.2025744,-4.047088,-3.5736585,0.105181225,5.23683,3.1472483,20.529152,5.072924,1.7580899,-2.7484238,0.12483035,-0.83927524,0.19876355,0.112953976,-0.030564157,-0.080023706,-1.715177,-0.062246412,1.1765583,-0.058418512,0.57463247,-34.126034
-0.20631701,-0.20631678,-4.0903997,-3.5161223,0.094877996,5.229892,3.1305187,20.491083,5.056781,1.7337536,-2.7470498,0.110438146,-0.8362939,0.19298743,0.10976359,-0.028267236,-0.07699314,-1.7451375,-0.059124608,1.1819743,-0.05874295,0.5921641,-34.049313
-0.17257781,-0.17257757,-4.0225234,-3.3905253,0.055567928,5.2277107,3.1121929,20.443657,5.062727,1.6652659,-2.7374046,0.12548399,-0.84779465,0.17179221,0.11124949,-0.019549357,-0.0850227,-1.8394623,-0.053743675,1.2504168,-0.05873718,0.60982513,-33.98655
